operator,scenario,device_time_mean_ms,wall_time_mean_ms,params_json,source,accuracy_passed
rms_norm,llama31_8b_rmsnorm_prefill_s128,0.0086,2.3536,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":128,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=128"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=128",True
rms_norm,llama31_8b_rmsnorm_prefill_s256,0.0088,2.3497,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":256,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=256"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=256",True
rms_norm,llama31_8b_rmsnorm_prefill_s512,0.0093,2.3503,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":512,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=512"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=512",True
rms_norm,llama31_8b_rmsnorm_prefill_s1024,0.0118,2.349,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":1024,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=1024"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=1024",True
rms_norm,llama31_8b_rmsnorm_prefill_s2048,0.0173,2.4192,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":2048,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=2048"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=2048",True
rms_norm,llama31_8b_rmsnorm_prefill_s4096,0.0381,2.4193,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":4096,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=4096"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=4096",True
rms_norm,llama31_8b_rmsnorm_prefill_s8192,0.0639,2.4191,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":8192,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=8192"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=8192",True
rms_norm,llama31_8b_rmsnorm_prefill_s16384,0.1167,2.4848,"{""hidden_size"":4096,""eps"":""1e-6"",""num_tokens"":16384,""dtype"":""bf16"",""source"":""Llama-3.1-8B, RMSNorm, prefill, seq=16384"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B, RMSNorm, prefill, seq=16384",True
rope,deepseek_v3_rope_prefill,0.7261,3.0768,"{""batch"":1,""seq_len"":2048,""num_heads"":128,""head_dim"":192,""dtype"":""bf16""}",,True
rope,deepseek_v3_rope_decode,0.0149,2.419,"{""batch"":1,""seq_len"":1,""num_heads"":128,""head_dim"":192,""dtype"":""bf16""}",,True
rope,deepseek_v3_rope_batch8,5.2833,7.6617,"{""batch"":8,""seq_len"":1024,""num_heads"":128,""head_dim"":192,""dtype"":""bf16""}",,True
rope,llama_rope_prefill,0.1323,2.4845,"{""batch"":1,""seq_len"":2048,""num_heads"":32,""head_dim"":128,""dtype"":""bf16""}",,True
rope,llama_rope_decode,0.0146,2.419,"{""batch"":1,""seq_len"":1,""num_heads"":32,""head_dim"":128,""dtype"":""bf16""}",,True
router_gemm_bf16_fp32,deepseek_v3_router_prefill,0.3324,2.6804,"{""num_tokens"":2048,""hidden_size"":7168,""num_experts"":160,""dtype"":""bf16""}",,True
router_gemm_bf16_fp32,deepseek_v3_router_decode,0.0188,2.4177,"{""num_tokens"":1,""hidden_size"":7168,""num_experts"":160,""dtype"":""bf16""}",,True
router_gemm_bf16_fp32,deepseek_v3_router_batch128,0.0447,2.4185,"{""num_tokens"":128,""hidden_size"":7168,""num_experts"":160,""dtype"":""bf16""}",,True
router_gemm_bf16_fp32,moe_64experts_router,0.1231,2.4845,"{""num_tokens"":2048,""hidden_size"":4096,""num_experts"":64,""dtype"":""bf16""}",,True
router_gemm_bf16_fp32,moe_8experts_router,0.0897,2.484,"{""num_tokens"":2048,""hidden_size"":4096,""num_experts"":8,""dtype"":""bf16""}",,True
silu_and_mul,ffn_gate_seq2048,0.3472,2.7465,"{""M"":2048,""N"":18432,""dtype"":""bf16""}",,True
silu_and_mul,ffn_gate_seq4096,0.6831,3.0743,"{""M"":4096,""N"":18432,""dtype"":""bf16""}",,True
silu_and_mul,ffn_gate_decode,0.0074,2.3523,"{""M"":1,""N"":18432,""dtype"":""bf16""}",,True
silu_and_mul,ffn_gate_batch128,0.0264,2.4191,"{""M"":128,""N"":18432,""dtype"":""bf16""}",,True
silu_and_mul,ffn_gate_with_clamp,0.3995,2.7532,"{""M"":2048,""N"":18432,""dtype"":""bf16"",""clamp_value"":10.0}",,True
silu_and_mul_with_clamp,gemma2_9b_gating_decode_b1,0.0094,2.3542,"{""M"":1,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, decode, batch=1"",""model"":""google/gemma-2-9b"",""phase"":""decode""}","Gemma-2-9B FFN gating, decode, batch=1",True
silu_and_mul_with_clamp,gemma2_9b_gating_decode_b4,0.0119,2.3548,"{""M"":4,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, decode, batch=4"",""model"":""google/gemma-2-9b"",""phase"":""decode""}","Gemma-2-9B FFN gating, decode, batch=4",True
silu_and_mul_with_clamp,gemma2_9b_gating_decode_b8,0.012,2.3543,"{""M"":8,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, decode, batch=8"",""model"":""google/gemma-2-9b"",""phase"":""decode""}","Gemma-2-9B FFN gating, decode, batch=8",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s64,0.0155,2.4187,"{""M"":64,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=64"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=64",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s128,0.0206,2.4192,"{""M"":128,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=128"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=128",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s256,0.031,2.4189,"{""M"":256,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=256"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=256",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s512,0.0531,2.4185,"{""M"":512,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=512"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=512",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s1024,0.1058,2.4834,"{""M"":1024,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=1024"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=1024",True
silu_and_mul_with_clamp,gemma2_9b_gating_prefill_s2048,0.2066,2.6145,"{""M"":2048,""N"":9216,""dtype"":""bf16"",""clamp_min"":-30.0,""clamp_max"":30.0,""source"":""Gemma-2-9B FFN gating, prefill, seq=2048"",""model"":""google/gemma-2-9b"",""phase"":""prefill""}","Gemma-2-9B FFN gating, prefill, seq=2048",True
sparse_attention,decode_b1_s1_h32_d128,0.0121,2.3556,"{""batch_size"":1,""seq_len"":1,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
sparse_attention,decode_b8_s1_h32_d128,0.025,2.4191,"{""batch_size"":8,""seq_len"":1,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
sparse_attention,prefill_b1_s512_h32_d128,0.0749,2.4199,"{""batch_size"":1,""seq_len"":512,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
sparse_attention,prefill_b1_s1024_h32_d128,0.1951,2.5536,"{""batch_size"":1,""seq_len"":1024,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
sparse_attention,prefill_b1_s2048_h32_d128,0.5859,2.955,"{""batch_size"":1,""seq_len"":2048,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
sparse_attention,mixed_b4_s256_h32_d128,0.0626,2.419,"{""batch_size"":4,""seq_len"":256,""num_heads"":32,""head_dim"":128,""causal"":true,""dtype"":""bf16""}",,True
swiglu,llama31_8b_swiglu_decode_b1,0.0075,2.3543,"{""M"":1,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, decode, batch=1"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","Llama-3.1-8B FFN, decode, batch=1",True
swiglu,llama31_8b_swiglu_decode_b4,0.0076,2.3534,"{""M"":4,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, decode, batch=4"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","Llama-3.1-8B FFN, decode, batch=4",True
swiglu,llama31_8b_swiglu_decode_b8,0.0077,2.3541,"{""M"":8,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, decode, batch=8"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","Llama-3.1-8B FFN, decode, batch=8",True
swiglu,llama31_8b_swiglu_prefill_s64,0.0099,2.3543,"{""M"":64,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=64"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=64",True
swiglu,llama31_8b_swiglu_prefill_s128,0.012,2.3543,"{""M"":128,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=128"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=128",True
swiglu,llama31_8b_swiglu_prefill_s256,0.0167,2.4189,"{""M"":256,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=256"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=256",True
swiglu,llama31_8b_swiglu_prefill_s512,0.0311,2.4186,"{""M"":512,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=512"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=512",True
swiglu,llama31_8b_swiglu_prefill_s1024,0.0604,2.4191,"{""M"":1024,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=1024"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=1024",True
swiglu,llama31_8b_swiglu_prefill_s2048,0.1092,2.4846,"{""M"":2048,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=2048"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=2048",True
swiglu,llama31_8b_swiglu_prefill_s4096,0.2073,2.6159,"{""M"":4096,""N"":14336,""dtype"":""bf16"",""source"":""Llama-3.1-8B FFN, prefill, seq=4096"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","Llama-3.1-8B FFN, prefill, seq=4096",True
top_k_per_row_decode,llama31_8b_topk_decode_b1,0.0138,2.3991,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":1,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=1"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=1",True
top_k_per_row_decode,llama31_8b_topk_decode_b2,0.0148,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":2,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=2"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=2",True
top_k_per_row_decode,llama31_8b_topk_decode_b4,0.0148,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":4,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=4"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=4",True
top_k_per_row_decode,llama31_8b_topk_decode_b8,0.0157,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":8,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=8"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=8",True
top_k_per_row_decode,llama31_8b_topk_decode_b16,0.0155,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":16,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=16"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=16",True
top_k_per_row_decode,llama31_8b_topk_decode_b32,0.0152,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":32,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=32"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=32",True
top_k_per_row_decode,llama31_8b_topk_decode_b48,0.0155,2.4188,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":48,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=48"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=48",True
top_k_per_row_decode,llama31_8b_topk_decode_b64,0.0155,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":64,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=64"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k decode, batch=64",True
top_k_per_row_prefill,llama31_8b_topk_decode_b1,0.014,2.4165,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":1,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=1"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=1",True
top_k_per_row_prefill,llama31_8b_topk_decode_b2,0.0138,2.3974,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":2,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=2"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=2",True
top_k_per_row_prefill,llama31_8b_topk_decode_b4,0.0145,2.4191,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":4,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=4"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=4",True
top_k_per_row_prefill,llama31_8b_topk_decode_b8,0.0146,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":8,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=8"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=8",True
top_k_per_row_prefill,llama31_8b_topk_decode_b16,0.015,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":16,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=16"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=16",True
top_k_per_row_prefill,llama31_8b_topk_decode_b32,0.0152,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":32,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=32"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=32",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b64,0.0154,2.4189,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":64,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=64"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=64",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b128,0.0154,2.4186,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":128,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=128"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=128",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b256,0.0157,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":256,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=256"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=256",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b512,0.0162,2.419,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":512,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=512"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=512",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b1024,0.0168,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":1024,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=1024"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=1024",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b2048,0.0191,2.419,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":2048,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=2048"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=2048",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b4096,0.0254,2.4186,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":4096,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=4096"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=4096",True
top_k_per_row_prefill,llama31_8b_topk_prefill_b8192,0.0409,2.4192,"{""vocab_size"":128256,""num_experts"":8,""k"":4,""dtype"":""bf16"",""num_tokens"":8192,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=8192"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-k sampling, batch=8192",True
topk_selector,llama31_8b_topp_decode_b1,0.034,0.0311,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":1,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=1"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=1",True
topk_selector,llama31_8b_topp_decode_b2,0.0355,0.0317,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":2,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=2"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=2",True
topk_selector,llama31_8b_topp_decode_b4,0.0342,0.0322,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":4,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=4"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=4",True
topk_selector,llama31_8b_topp_decode_b8,0.0341,0.0336,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":8,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=8"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=8",True
topk_selector,llama31_8b_topp_decode_b16,0.0342,0.0339,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":16,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=16"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=16",True
topk_selector,llama31_8b_topp_decode_b32,0.035,0.037,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":32,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=32"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""decode""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=32",True
topk_selector,llama31_8b_topp_prefill_b64,0.0395,0.0423,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":64,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=64"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=64",True
topk_selector,llama31_8b_topp_prefill_b128,0.0485,0.0513,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":128,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=128"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=128",True
topk_selector,llama31_8b_topp_prefill_b256,0.0698,0.0726,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":256,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=256"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=256",True
topk_selector,llama31_8b_topp_prefill_b512,0.1162,0.1186,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":512,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=512"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=512",True
topk_selector,llama31_8b_topp_prefill_b1024,0.2009,0.2044,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":1024,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=1024"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=1024",True
topk_selector,llama31_8b_topp_prefill_b2048,0.3726,0.3758,"{""vocab_size"":128256,""p"":0.9,""dtype"":""bf16"",""num_experts"":8,""hidden_size"":4096,""k"":8,""num_tokens"":2048,""source"":""FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=2048"",""model"":""meta-llama/Llama-3.1-8B"",""phase"":""prefill""}","FlashInfer-Trace, Llama-3.1-8B, top-p sampling, batch=2048",True
topk_softplus_sqrt,deepseek_v3_router_prefill,0.0542,2.4179,"{""num_tokens"":2048,""num_experts"":160,""k"":8,""dtype"":""bf16""}",,True
topk_softplus_sqrt,deepseek_v3_router_decode,0.0254,2.4191,"{""num_tokens"":1,""num_experts"":160,""k"":8,""dtype"":""bf16""}",,True
topk_softplus_sqrt,deepseek_v3_router_batch128,0.0284,2.4191,"{""num_tokens"":128,""num_experts"":160,""k"":8,""dtype"":""bf16""}",,True
topk_softplus_sqrt,moe_64experts_prefill,0.0377,2.4191,"{""num_tokens"":2048,""num_experts"":64,""k"":8,""dtype"":""bf16""}",,True
topk_softplus_sqrt,moe_64experts_decode,0.0244,2.4191,"{""num_tokens"":1,""num_experts"":64,""k"":8,""dtype"":""bf16""}",,True
